trial,col_signal,sign_thresh,reset_peak,rsi_min_thresh,rsi_max_thresh,vol_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
1267,ema_9,ema_21,0,24,91,4.92235,35.63256,1.41641,-4.06369,0.92039,0.01847,5.96813,08:00:00,18.29749
1365,ema_21,ema_50,0,32,49,4.73275,33.53414,1.72944,-4.59092,0.85753,0.01861,8.01326,08:00:00,18.25766
118,ema_9,ema_21,1,53,56,5.31947,24.8724,1.34105,-0.44578,0.07103,0.00072,16.53929,08:00:00,18.18986
1846,ema_21,ema_50,0,31,64,4.48801,33.50529,1.71677,3.02477,0.97837,0.0205,9.01519,08:00:00,18.16222
245,ema_21,ema_50,0,66,83,4.50984,30.95297,8.68429,-1.75941,0.83581,0.03316,19.52558,08:00:00,18.15497
645,ema_21,ema_50,0,69,91,4.893,33.90625,7.59251,-2.39833,0.68912,0.03248,19.99725,08:00:00,18.14816
1507,ema_21,ema_50,0,22,62,4.87433,37.94572,1.34252,-4.99537,0.85155,0.04846,9.42088,08:00:00,18.10762
1341,ema_21,ema_50,0,29,96,5.11392,35.09928,1.43876,-3.7534,0.86848,0.06324,5.57185,08:00:00,18.08063
1261,ema_21,ema_50,0,34,97,4.69353,33.79404,1.45812,-4.41827,0.87118,0.01898,7.06263,08:00:00,17.99089
866,ema_21,ema_50,1,66,100,4.80033,32.20006,4.05808,-0.05226,0.83576,0.03354,5.17002,08:00:00,17.93266
1733,ema_21,ema_50,0,39,66,4.58807,34.3792,3.3747,-4.74993,0.81892,0.02,9.66393,08:00:00,17.90782
1675,ema_21,ema_50,0,26,65,4.86782,37.29036,1.17149,-3.46082,0.8369,0.05112,5.8231,08:00:00,17.89078
1294,ema_21,ema_50,0,26,94,4.94672,38.06758,1.5314,-4.09604,0.89363,0.0512,6.18704,08:00:00,17.876
295,ema_21,ema_50,0,65,83,4.2788,30.64768,9.65718,-2.71627,0.38189,0.02444,17.66789,08:00:00,17.81607
1407,ema_21,ema_50,0,30,70,4.94329,32.88505,1.39055,-4.69405,0.94154,0.01952,7.20802,08:00:00,17.72815
523,ema_21,ema_50,0,64,80,4.05238,30.0132,8.74785,-3.06219,0.67322,0.0184,19.63796,08:00:00,17.69589
897,ema_21,ema_50,0,68,99,4.78627,30.80287,2.41365,-0.98881,0.83165,0.01993,4.55036,08:00:00,17.67875
1750,ema_21,ema_50,0,33,69,4.72624,34.85781,0.77582,-4.54206,0.84373,0.03416,9.45295,08:00:00,17.63146
1368,ema_21,ema_50,0,29,97,4.74784,34.59282,1.63588,-4.99083,0.93714,0.01857,8.18938,08:00:00,17.5811
1172,ema_21,ema_50,0,29,64,4.6326,36.88267,1.60086,-3.91964,0.87849,0.03929,6.10107,08:00:00,17.57685
829,ema_21,ema_50,0,67,99,4.75502,29.81046,0.67248,1.72412,0.73659,0.01744,3.05099,08:00:00,17.53585
266,ema_21,ema_50,0,68,85,4.2218,29.82924,8.54846,-1.84756,0.40551,0.01839,19.26378,08:00:00,17.50221
1860,ema_21,ema_50,0,36,63,2.62294,37.39564,2.02111,-4.5956,0.8697,0.00014,8.87404,08:00:00,17.4011
657,ema_21,ema_50,0,68,96,4.8218,34.57774,5.67297,-3.52317,0.88045,0.03042,19.95056,08:00:00,17.35179
818,ema_21,ema_50,0,69,100,4.67121,30.71024,6.05329,1.21349,0.66277,0.02092,3.53084,08:00:00,17.28211
1662,ema_21,ema_50,0,3,59,4.85066,37.86057,1.5414,-4.32751,0.92756,0.05847,10.41255,08:00:00,17.25482
724,ema_21,ema_50,0,18,66,5.24982,30.79297,8.58901,0.13937,0.93132,1e-05,2.13754,08:00:00,17.20103
836,ema_21,ema_50,0,68,100,4.46444,31.57188,5.43317,0.71629,0.70405,0.01812,2.68983,08:00:00,17.17363
1868,ema_21,ema_50,0,36,62,4.81499,37.50929,1.8338,-4.65738,0.30073,0.01855,13.17064,08:00:00,17.17114
1132,ema_21,ema_50,0,34,66,4.69831,32.27444,1.10934,-4.67754,0.80399,0.01714,6.06047,08:00:00,17.15459
31,ema_9,ema_21,1,38,65,4.86064,31.70266,4.81224,0.5621,0.10669,0.00537,11.38963,08:00:00,17.0963
1489,ema_21,ema_50,0,29,70,5.32754,37.81323,1.35615,-4.17931,0.86632,0.0177,7.60745,08:00:00,17.08096
640,ema_21,ema_50,0,67,82,4.52401,30.49243,5.56331,-1.58282,0.78201,0.03454,2.17216,08:00:00,17.05265
1472,ema_21,ema_50,0,26,70,4.71299,38.08332,1.82968,-4.80834,0.88336,0.04755,9.25429,08:00:00,17.00635
81,ema_9,ema_21,1,60,98,4.30053,41.32216,1.1253,-0.01546,0.15616,0.00415,3.10805,08:00:00,16.98265
1275,ema_21,ema_50,0,25,92,5.08988,38.43125,1.49504,-3.75228,0.94599,0.07773,7.79073,08:00:00,16.95574
1830,ema_21,ema_50,0,29,69,4.98415,36.31618,0.66294,-4.82169,0.83534,0.07547,9.59599,08:00:00,16.90503
1585,ema_21,ema_50,0,26,68,4.66718,35.79286,1.43167,-4.25429,0.97909,0.06942,9.46522,08:00:00,16.88818
307,ema_21,ema_50,0,69,82,4.47337,31.52733,8.05063,-2.09237,0.94406,0.03417,18.9342,08:00:00,16.88324
765,ema_21,ema_50,0,67,99,4.80969,23.27285,5.50182,-0.28818,0.88536,0.01881,19.18085,13:30:00,16.85729
1512,ema_21,ema_50,0,30,68,4.73036,38.67678,1.28329,-4.1355,0.85479,0.04835,10.30293,08:00:00,16.84199
796,ema_21,ema_50,0,12,89,4.54016,29.81443,4.61505,-0.16001,0.70135,0.01952,8.01803,08:00:00,16.7347
354,ema_21,ema_50,0,68,82,4.24308,30.06957,5.78728,-2.85731,0.4161,0.01876,18.82606,08:00:00,16.72726
352,ema_21,ema_50,0,69,84,4.52956,30.67242,6.05572,-3.52167,0.45788,0.0296,19.49192,13:30:00,16.7184
821,ema_21,ema_50,0,70,100,3.25162,30.24919,6.55406,-0.41349,0.71082,0.00021,2.55229,08:00:00,16.69436
1078,ema_21,ema_50,0,26,96,4.6811,31.09199,7.03806,1.62954,0.24364,0.01756,17.20536,08:00:00,16.68859
51,ema_9,ema_21,1,40,64,5.91105,32.5119,2.56746,-3.32431,0.13537,0.00466,11.28288,08:00:00,16.67414
1436,ema_21,ema_50,0,29,70,5.84558,38.0796,1.57258,-4.64395,0.9243,0.02014,6.94224,08:00:00,16.604
1452,ema_21,ema_50,1,31,68,4.79652,37.57569,1.35679,-4.45892,0.30971,0.03106,6.58977,08:00:00,16.57713
1599,ema_21,ema_50,1,28,69,4.88313,35.9475,1.32992,-3.78679,0.53171,0.06644,9.22474,08:00:00,16.56909
1502,ema_21,ema_50,0,27,71,5.10842,37.96138,1.42371,-4.71695,0.92638,0.3278,8.45417,13:30:00,16.54508
393,ema_21,ema_50,0,68,81,4.82448,34.19428,7.23144,-2.95377,0.67295,0.03529,2.08304,08:00:00,16.51069
327,ema_21,ema_50,0,67,83,4.91168,30.52425,7.88129,-1.99471,0.97444,0.03629,17.06325,08:00:00,16.42037
1441,ema_21,ema_50,1,30,69,4.85941,40.50021,1.66975,-4.98041,0.87962,0.07819,8.06497,08:00:00,16.41961
622,ema_21,ema_50,0,25,77,4.22299,29.90678,9.24236,-2.30329,0.8776,0.01819,3.01601,08:00:00,16.41667
1067,ema_21,ema_50,0,68,93,4.8518,29.92665,4.30066,-0.37672,0.83312,0.01827,4.76135,08:00:00,16.32358
996,ema_21,ema_50,0,66,99,4.76334,30.06438,5.74557,-0.17752,0.91812,0.05104,1.7443,13:30:00,16.31261
1111,ema_21,ema_50,0,31,96,4.90566,29.60594,1.61119,-4.2675,0.83751,0.01797,5.84944,08:00:00,16.31069
1691,ema_21,ema_50,0,29,93,5.30793,37.14274,1.33454,-3.77977,0.86143,0.01994,5.80579,08:00:00,16.25305
226,ema_21,ema_50,0,68,87,4.22804,31.14566,4.78723,-1.28685,0.38769,0.01626,19.12418,08:00:00,16.18112
854,ema_21,ema_50,0,64,98,4.56594,32.55977,6.97829,1.34877,0.75483,0.02027,3.8265,08:00:00,16.12048
668,ema_21,ema_50,0,70,97,4.92777,33.62318,5.91203,-2.74677,0.79792,0.02852,19.57805,08:00:00,16.04364
491,ema_21,ema_50,0,62,98,4.63688,28.88258,5.82096,-3.9308,0.37504,0.01892,19.18922,08:00:00,16.01477
513,ema_21,ema_50,0,63,81,4.48353,30.95147,9.02397,1.11224,0.43078,0.01778,6.28094,08:00:00,15.98453
1083,ema_21,ema_50,0,66,100,5.1921,30.3261,1.59358,-0.92467,0.87297,0.01731,5.90428,08:00:00,15.96876
806,ema_21,ema_50,0,68,99,4.86681,31.03538,5.24876,0.79941,0.71195,0.01934,5.88909,08:00:00,15.9409
653,ema_9,ema_21,0,68,72,4.638,31.65955,7.37018,-3.36408,0.74879,0.01732,2.9983,08:00:00,15.89021
915,ema_21,ema_50,0,65,98,4.41592,29.42318,0.94957,-0.0737,0.88156,0.05543,2.79877,13:30:00,15.84492
28,ema_9,ema_21,1,38,63,5.9173,31.05435,2.36682,-3.45592,0.12945,0.0048,11.23221,08:00:00,15.80848
650,ema_21,ema_50,0,68,84,4.85002,32.50956,6.97335,-2.58425,0.72684,0.03419,19.32265,08:00:00,15.76772
1697,ema_21,ema_50,0,25,63,4.82834,37.80123,1.27785,-4.23575,0.8721,0.05551,6.27468,08:00:00,15.66355
1518,ema_21,ema_50,0,24,65,3.61172,36.39248,2.91247,-3.82368,0.93753,0.01692,6.96522,08:00:00,15.65425
1808,ema_21,ema_50,0,23,72,4.61542,36.04927,0.49742,-4.9965,0.82441,0.05385,9.66922,08:00:00,15.60528
1034,ema_21,ema_50,0,68,81,4.92856,32.18477,5.95729,-0.28066,0.87648,0.02081,5.4089,08:00:00,15.57694
1771,ema_21,ema_50,0,38,68,4.85573,36.61011,0.89866,-4.79402,0.85867,0.04828,9.82114,08:00:00,15.54635
1387,ema_21,ema_50,0,32,47,4.99878,33.45063,1.83588,-4.33171,0.89016,0.02994,7.76582,08:00:00,15.49475
1601,ema_21,ema_50,0,26,66,4.92155,39.5755,1.4111,-4.99296,0.95713,0.09263,6.84178,08:00:00,15.49066
315,ema_21,ema_50,0,67,83,4.49055,31.02755,0.33256,-1.56344,0.35947,0.02098,17.89204,08:00:00,15.47131
291,ema_21,ema_50,0,69,82,4.55624,29.39857,7.4536,-2.13314,0.43373,0.02239,17.89217,08:00:00,15.45104
910,ema_21,ema_50,0,67,98,4.41783,31.41809,1.45576,0.49865,0.84629,0.01922,7.29254,08:00:00,15.43947
1162,ema_21,ema_50,0,31,46,4.67552,37.46526,1.52513,-4.11548,0.88036,0.05877,6.99141,08:00:00,15.41922
275,ema_21,ema_50,0,66,81,4.36665,32.79614,8.46201,-2.31664,0.44245,0.03418,17.98958,08:00:00,15.41366
997,ema_21,ema_50,0,10,95,5.06554,31.13512,5.43345,-0.50592,0.78585,0.033,17.28522,08:00:00,15.40755
948,ema_21,ema_50,0,66,100,4.65461,29.41521,1.34883,0.89131,0.82337,0.01639,2.04,08:00:00,15.38059
1595,ema_21,ema_50,0,26,67,4.59157,35.13731,1.3939,-4.27994,0.92959,0.049,8.24404,08:00:00,15.34891
439,ema_21,ema_50,0,64,80,4.1125,29.85507,6.93704,-2.40564,0.91362,0.01857,1.97714,08:00:00,15.31065
528,ema_21,ema_50,0,66,81,4.47893,30.18398,5.78877,-1.89427,0.67403,0.0344,18.18455,08:00:00,15.28801
1736,ema_21,ema_50,1,34,68,4.65068,40.64506,0.69677,-4.68306,0.80763,0.05365,8.45941,08:00:00,15.28729
871,ema_21,ema_50,1,68,100,4.59076,32.80565,6.14794,0.21751,0.85168,0.03322,5.30236,08:00:00,15.24516
255,ema_21,ema_50,0,70,84,2.31554,32.77936,6.69975,-1.48922,0.80761,9e-05,19.96858,08:00:00,15.23971
1784,ema_21,ema_50,0,38,67,4.91306,40.23829,0.7025,-4.79696,0.86916,0.05061,8.72397,08:00:00,15.20381
908,ema_21,ema_50,0,17,96,4.49678,36.35218,1.35295,-0.67468,0.90553,0.07414,5.202,08:00:00,15.1956
962,ema_21,ema_50,0,65,99,4.71992,31.18997,1.2325,0.09988,0.84946,0.02111,3.73664,08:00:00,15.18849
855,ema_21,ema_50,0,48,79,4.41059,31.27498,7.77606,-3.90267,0.82147,0.03359,5.6752,08:00:00,15.13362
1123,ema_21,ema_50,0,30,95,4.76152,30.93098,1.80919,-4.1445,0.83927,0.02165,6.55956,08:00:00,15.07536
1146,ema_21,ema_50,0,31,93,4.68619,35.31954,1.78966,-4.03629,0.88508,0.06182,5.8415,08:00:00,15.0694
1048,ema_21,ema_50,0,27,95,4.58318,29.08239,8.4647,-0.97154,0.81826,0.01837,5.15659,08:00:00,15.05908
390,ema_21,ema_50,0,70,82,4.7074,33.44316,7.6127,-3.59675,0.72931,0.03401,2.42124,08:00:00,15.02012
224,ema_21,ema_50,0,66,86,4.12106,32.42212,5.22912,-1.88378,0.42518,0.01969,18.59076,08:00:00,14.9981
575,ema_21,ema_50,0,64,80,4.37322,32.44968,9.98356,-2.9676,0.85228,0.03704,1.43603,08:00:00,14.98707
565,ema_21,ema_50,0,68,82,4.65833,32.90721,8.09182,-3.67854,0.87114,0.03322,2.31804,08:00:00,14.98149
299,ema_21,ema_50,0,66,79,4.65177,28.75212,7.0312,-2.66431,0.88267,0.02027,18.62467,08:00:00,14.95979
877,ema_21,ema_50,0,63,99,4.64697,29.87287,1.33777,-0.54566,0.81883,0.01973,4.95109,08:00:00,14.9261
1805,ema_21,ema_50,0,45,68,4.83761,34.39086,0.91151,-4.47065,0.8074,0.03004,9.03887,08:00:00,14.90709
286,ema_21,ema_50,0,66,81,4.32657,34.54393,8.37081,-2.48034,0.38614,0.03055,17.5449,08:00:00,14.86386
524,ema_21,ema_50,0,68,83,4.58221,29.08735,7.46476,-1.62726,0.39893,0.01939,18.83925,08:00:00,14.85818
1333,ema_21,ema_50,0,28,33,4.97192,37.25546,1.27205,-4.05433,0.21875,0.01795,8.18784,08:00:00,14.8357
700,ema_21,ema_50,0,67,95,5.03044,32.52519,5.20261,-2.7164,0.84894,0.03242,19.56469,08:00:00,14.83234
835,ema_21,ema_50,0,66,99,4.76696,28.78991,6.93888,-0.03052,0.67579,0.01898,2.79906,08:00:00,14.74236
1188,ema_21,ema_50,0,30,70,4.83523,35.08761,1.19936,-3.59894,0.87032,0.06821,5.96196,08:00:00,14.7214
453,ema_21,ema_50,0,66,86,4.06104,29.60858,7.88893,-3.59973,0.68886,0.01849,19.40858,08:00:00,14.72083
1049,ema_21,ema_50,0,26,96,4.51549,30.5347,7.96129,-0.70093,0.78767,0.03308,5.62226,08:00:00,14.67675
781,ema_21,ema_50,0,19,89,4.67031,29.2435,5.55294,0.61924,0.69698,0.01705,18.4944,08:00:00,14.63486
1544,ema_21,ema_50,0,24,65,4.83155,36.26885,1.39709,-4.57213,0.99947,0.10599,9.91747,08:00:00,14.59272
1551,ema_21,ema_50,0,24,63,4.71308,36.4855,1.37895,-3.97931,0.1779,0.01771,9.10199,08:00:00,14.54476
1390,ema_21,ema_50,0,34,39,5.26045,33.07332,1.43525,-4.23088,0.90275,0.01744,16.05272,08:00:00,14.47561
1363,ema_9,ema_21,0,33,52,4.8303,33.49291,1.77821,-4.46296,0.89304,0.01806,8.0557,08:00:00,14.44792
281,ema_21,ema_50,0,65,80,4.46024,30.87235,6.95345,2.83755,0.94339,0.01983,18.05307,08:00:00,14.43736
1780,ema_21,ema_50,0,25,70,4.87818,38.6129,0.89389,-4.78156,0.85731,0.06598,9.18465,08:00:00,14.42223
1001,ema_21,ema_50,0,67,99,4.56435,29.6138,1.22823,-0.26305,0.82659,0.01925,2.15213,08:00:00,14.41178
1676,ema_21,ema_50,0,29,68,3.36348,35.55657,1.41177,-4.40215,0.8656,0.0,6.36782,08:00:00,14.36565
247,ema_21,ema_50,0,67,83,4.35613,30.61851,7.66362,-1.58017,0.92747,0.03786,18.92492,08:00:00,14.30858
191,ema_21,ema_50,0,64,88,4.19083,31.49074,3.311,-1.05307,0.58981,0.01943,19.45297,08:00:00,14.29623
221,ema_21,ema_50,0,62,88,3.32814,29.32702,5.04722,-1.16134,0.48205,0.00224,19.24445,08:00:00,14.26419
1060,ema_21,ema_50,0,23,96,5.37361,31.64757,7.36122,-0.55907,0.82014,0.01809,6.03305,08:00:00,14.23018
1738,ema_21,ema_50,0,36,68,4.58851,33.56171,2.67367,-4.98689,0.79311,0.02109,9.22012,08:00:00,14.19275
115,ema_21,ema_50,1,62,70,4.4055,33.22834,0.99318,-2.69847,0.11255,0.01681,14.30861,08:00:00,14.16256
318,ema_21,ema_50,0,67,82,4.65127,33.03741,6.90351,-1.71911,0.89311,0.03352,19.74923,08:00:00,14.12023
452,ema_21,ema_50,0,65,85,4.33091,30.42362,6.02749,2.31367,0.67802,0.03829,19.96922,13:30:00,14.07126
1634,ema_21,ema_50,0,18,70,4.88862,34.45652,1.29676,-4.07145,0.92207,0.14556,6.39007,13:30:00,14.04329
506,ema_21,ema_50,0,66,82,4.70329,29.38817,8.59402,-2.29034,0.61725,0.03028,2.48216,08:00:00,13.99191
1506,ema_21,ema_50,0,26,70,5.18343,38.6904,1.4765,-4.5469,0.90488,0.03179,8.88069,08:00:00,13.98324
143,ema_21,ema_50,1,55,77,4.47623,32.56378,6.76302,-2.95428,0.40982,0.04291,18.29112,08:00:00,13.98299
412,ema_21,ema_50,0,68,81,4.49093,31.37966,7.16145,-0.65405,0.69295,0.03174,1.34352,08:00:00,13.94123
1131,ema_21,ema_50,1,24,56,4.80254,29.80154,1.53172,-4.68315,0.88594,0.03391,6.98628,08:00:00,13.90899
1235,ema_21,ema_50,0,30,67,4.41599,37.93127,1.60104,-4.72816,0.87199,0.05649,5.75685,08:00:00,13.8999
1816,ema_21,ema_50,0,50,67,4.86445,37.0568,1.03023,-4.43039,0.84098,0.06778,9.86308,08:00:00,13.8476
1418,ema_21,ema_50,0,32,69,5.14862,35.66158,1.60705,-4.26684,0.84892,0.03964,7.30937,08:00:00,13.82042
728,ema_21,ema_50,0,19,91,4.73782,32.17971,7.47269,0.96911,0.87151,0.01772,0.76931,08:00:00,13.78651
934,ema_21,ema_50,0,64,92,4.78616,33.47308,1.2366,0.63515,0.91326,0.01913,5.00825,08:00:00,13.77495
366,ema_21,ema_50,0,69,83,4.30398,31.15643,9.29663,-3.06871,0.99859,0.0331,19.65306,08:00:00,13.77235
621,ema_21,ema_50,0,69,82,4.45928,31.96608,7.69602,-3.35655,0.81377,0.03568,19.98201,08:00:00,13.73636
100,ema_9,ema_21,1,17,26,4.65363,38.31347,1.34176,-1.61377,0.2828,0.02152,12.7305,08:00:00,13.73534
706,ema_21,ema_50,0,67,98,4.61236,31.75626,7.71017,-3.2213,0.8393,0.03635,19.27488,08:00:00,13.72429
1035,ema_21,ema_50,0,64,98,4.41445,33.5814,8.14985,1.33257,0.75392,0.03277,18.22564,08:00:00,13.63142
1837,ema_9,ema_21,0,22,61,5.01178,35.79373,3.31746,-4.80563,0.80153,0.03324,10.38728,08:00:00,13.60738
429,ema_21,ema_50,0,65,85,4.12634,31.45702,8.44288,-2.46335,0.69115,0.19318,1.16783,13:30:00,13.59918
1709,ema_21,ema_50,0,10,15,4.78193,36.52157,1.73746,-4.60844,0.85537,0.04828,9.74644,13:30:00,13.55012
256,ema_21,ema_50,0,64,81,4.27968,31.18735,9.17701,-1.90365,0.84606,0.03399,19.14207,08:00:00,13.53832
1451,ema_21,ema_50,0,28,66,4.94752,37.26943,1.60438,-4.34595,0.92501,0.0719,7.85263,08:00:00,13.50567
47,ema_21,ema_50,1,41,80,4.71193,28.03209,2.73102,-4.39677,0.32432,0.02859,13.67864,08:00:00,13.485
1470,ema_21,ema_50,0,30,64,4.78619,36.2352,1.64043,-4.25892,0.89918,0.0936,7.37645,08:00:00,13.42326
1005,ema_21,ema_50,0,66,99,4.94699,28.16639,7.29575,0.97436,0.8767,0.01842,5.12065,08:00:00,13.39831
747,ema_21,ema_50,0,67,99,4.73853,29.11874,5.13791,-2.29045,0.81338,0.02016,3.20132,08:00:00,13.3642
377,ema_21,ema_50,0,64,80,4.27927,31.76555,6.89923,-2.94113,0.98513,0.53406,19.65474,13:30:00,13.33951
858,ema_21,ema_50,1,65,100,4.90295,33.93415,1.13864,-0.94466,0.76355,0.05354,5.88736,08:00:00,13.28021
550,ema_21,ema_50,0,66,82,4.32275,33.4887,6.58184,-2.45204,0.3837,0.03371,1.61912,08:00:00,13.26438
1730,ema_21,ema_50,0,37,67,4.57933,33.96495,0.74827,-4.9942,0.81129,0.03264,8.75945,13:30:00,13.20855
126,ema_21,ema_50,1,50,78,4.29572,36.39258,3.20583,0.25826,0.17467,0.03545,17.21619,08:00:00,13.18688
1321,ema_21,ema_50,0,28,95,4.99417,37.1857,1.33912,-3.43304,0.961,0.07784,7.78714,08:00:00,13.17512
458,ema_21,ema_50,0,62,86,4.42532,30.05196,6.11227,-2.13473,0.66891,0.03439,19.02075,08:00:00,13.15721
1310,ema_21,ema_50,0,31,94,5.20426,35.77613,1.76829,-3.47331,0.89468,0.04506,6.61349,08:00:00,13.14903
1752,ema_21,ema_50,0,37,66,4.45476,36.97302,0.35302,-4.85595,0.78996,0.04389,10.56682,08:00:00,13.14323
1727,ema_21,ema_50,0,32,69,4.45865,35.37716,0.65139,-4.79432,0.80155,0.06151,9.84755,08:00:00,13.12523
1517,ema_21,ema_50,0,33,68,5.40301,38.61166,1.5943,-4.6212,0.91241,0.03099,7.17606,08:00:00,13.11768
1790,ema_21,ema_50,0,47,68,4.38911,36.86043,0.55902,-4.81308,0.84692,0.04561,9.17636,08:00:00,13.08028
494,ema_21,ema_50,0,13,77,4.19096,32.50781,7.53623,-1.98466,0.89435,0.02136,18.0461,08:00:00,13.03078
106,ema_9,ema_21,1,32,40,5.99427,40.00158,1.26053,-3.03173,0.17706,0.00142,11.87958,08:00:00,12.95378
1616,ema_21,ema_50,0,21,71,4.75996,47.4426,1.4999,-4.35757,0.89475,0.02003,8.39642,08:00:00,12.94538
386,ema_21,ema_50,0,69,82,4.64047,30.17856,7.69388,-2.94877,0.46765,0.03072,9.07294,08:00:00,12.93292
1562,ema_21,ema_50,0,22,63,4.93005,25.4284,1.49249,-4.27148,0.94811,0.01799,10.46148,08:00:00,12.91785
1610,ema_9,ema_21,0,27,68,4.94479,41.06492,1.60572,-4.17781,0.91442,0.01914,6.65591,08:00:00,12.88228
486,ema_21,ema_50,0,9,90,4.57097,30.73384,7.33236,-3.87696,0.41597,0.03248,18.71021,08:00:00,12.86247
488,ema_21,ema_50,0,61,79,4.45716,31.352,7.04897,-4.2539,0.34396,0.03315,19.20458,08:00:00,12.81696
161,ema_21,ema_50,0,64,86,3.96545,29.35487,5.38315,-1.7086,0.50665,0.01382,19.64697,08:00:00,12.80481
1504,ema_21,ema_50,0,27,67,4.78051,37.89538,1.73594,-4.47216,0.86108,0.06276,9.87829,08:00:00,12.70541
1195,ema_21,ema_50,0,29,45,4.48832,34.95374,1.78691,-4.89862,0.89262,0.10872,7.0763,08:00:00,12.68707
570,ema_21,ema_50,0,66,82,4.41994,29.32306,9.41387,-3.12989,0.84825,0.03461,2.71925,08:00:00,12.63123
664,ema_21,ema_50,0,70,99,4.81132,32.30544,5.34354,-3.27648,0.88319,0.03094,19.5037,08:00:00,12.60217
1388,ema_21,ema_50,0,30,61,4.78954,37.19933,1.33261,-4.43019,0.84388,0.06467,7.03094,13:30:00,12.60018
672,ema_21,ema_50,0,68,97,4.8634,34.71136,6.28687,-2.82501,0.85284,0.04693,19.63959,08:00:00,12.56974
1218,ema_21,ema_50,0,31,97,4.66582,48.33345,1.34816,-0.83594,0.8799,0.03215,6.65146,08:00:00,12.53085
554,ema_21,ema_50,1,67,82,4.5686,32.90727,9.38266,-3.9929,0.79555,0.04318,3.12715,08:00:00,12.40533
1563,ema_21,ema_50,0,20,69,4.81854,40.22892,1.22055,-4.41954,0.95101,0.08254,9.37472,08:00:00,12.3885
311,ema_21,ema_50,0,68,82,4.36869,32.29501,7.28389,-1.75309,0.91436,0.03618,18.66021,08:00:00,12.38015
846,ema_21,ema_50,0,70,83,4.84714,30.50767,5.17931,0.3137,0.84633,0.0311,18.69289,13:30:00,12.3642
378,ema_21,ema_50,0,65,81,4.14426,29.23784,5.41874,-2.76686,0.95424,0.01811,3.72098,08:00:00,12.33202
268,ema_21,ema_50,0,62,80,4.34095,31.13565,6.10803,-1.33363,0.81866,0.03791,19.92493,08:00:00,12.29671
716,ema_21,ema_50,0,70,97,4.89669,30.88304,7.93536,-2.79089,0.88295,0.03092,1.33015,08:00:00,12.24973
1378,ema_21,ema_50,0,32,63,4.73903,35.39329,1.48631,-4.51711,0.87695,0.07662,8.67479,08:00:00,12.24849
732,ema_21,ema_50,0,19,93,4.96205,31.32415,8.38642,-0.25423,0.86632,0.03428,1.01825,08:00:00,12.24032
1059,ema_21,ema_50,0,16,95,4.64252,33.80033,7.483,-0.78703,0.85292,0.03137,4.97415,08:00:00,12.20859
127,ema_21,ema_50,0,47,49,4.5905,41.46121,2.28868,0.90854,0.10565,0.00139,18.23696,08:00:00,12.20124
1305,ema_21,ema_50,0,28,36,5.35008,36.19228,1.32861,-3.70142,0.90615,0.06707,6.92133,08:00:00,12.16537
719,ema_21,ema_50,0,68,96,4.64301,30.44104,6.2436,-2.82308,0.92845,0.05418,1.2381,13:30:00,12.09068
561,ema_21,ema_50,1,66,81,4.57559,30.74962,9.98922,-3.82515,0.86013,0.04865,4.19691,08:00:00,12.02234
1331,ema_21,ema_50,0,29,95,5.09119,36.63868,1.41107,-4.3404,0.90409,0.06297,6.21353,08:00:00,12.01228
1847,ema_21,ema_50,0,33,64,5.97825,36.65738,0.5477,-4.76399,0.83712,0.01706,9.35685,08:00:00,11.95132
360,ema_21,ema_50,0,67,84,4.6051,30.01612,6.99323,-3.21969,0.46486,0.03426,6.11385,08:00:00,11.93999
745,ema_21,ema_50,0,66,96,4.60716,32.92326,6.74621,-3.48733,0.93411,0.03398,1.7366,08:00:00,11.92865
1403,ema_21,ema_50,0,37,44,5.0677,49.94475,1.5962,-4.42602,0.8904,0.04704,8.58486,08:00:00,11.92463
1328,ema_21,ema_50,0,33,94,5.41002,38.04329,1.55368,-3.80759,0.88554,0.03398,5.97044,08:00:00,11.8931
1398,ema_21,ema_50,0,29,53,4.84555,33.51957,1.39805,-4.37731,0.85193,0.03293,5.34452,08:00:00,11.89191
362,ema_21,ema_50,0,67,81,4.47609,30.63817,8.69188,-3.08221,0.45994,0.04961,18.92608,08:00:00,11.86053
1040,ema_21,ema_50,0,67,100,5.03207,29.67419,5.8537,-0.9669,0.98041,0.03523,17.73702,08:00:00,11.81091
1718,ema_21,ema_50,0,29,65,4.51968,36.69245,1.5008,-4.97948,0.84774,0.05105,8.4734,08:00:00,11.78862
447,ema_21,ema_50,0,68,82,4.42722,30.49524,6.92301,-3.06295,0.8005,0.04038,8.03871,08:00:00,11.76055
1490,ema_21,ema_50,0,31,73,4.64418,35.18513,1.89551,-3.77299,0.93561,0.07702,6.9094,08:00:00,11.65657
1648,ema_9,ema_21,0,55,66,4.67,36.41948,1.19785,-3.64782,0.90861,0.02975,13.48343,08:00:00,11.56407
770,ema_21,ema_50,0,69,97,5.39015,30.3699,4.37883,-0.05268,0.90296,0.01922,0.78735,08:00:00,11.52138
1478,ema_21,ema_50,0,28,65,4.92722,35.61688,1.41943,-4.264,0.89659,0.12662,7.24215,08:00:00,11.48636
1515,ema_9,ema_21,0,26,90,4.95597,37.3077,1.90444,-4.28662,0.87338,0.01848,8.05582,08:00:00,11.45747
