trial,min_prof_thr,max_down_prop,gain_tightfact,tau_time,tau_dur,thresh_mode,reset_peak,rsi_min_thresh,rsi_max_thresh,vol_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,avg_daily_pnl
60,0.07019,0.04378,0.0469,15.44468,19.92958,median_nonzero,0,1,74,0.02939,7.05508,1.42729,-1.94975,0.13176,0.29027,16.38742,50496589281.06602
99,0.01386,0.02458,0.02135,16.44299,28.85808,median_nonzero,0,8,89,0.09363,3.02719,1.96466,-3.73357,0.06102,0.0328,1.17426,50279368388.11799
24,0.02822,0.01941,0.01576,15.27921,30.07804,median_nonzero,0,2,59,0.23476,10.90197,1.93919,-5.30235,0.12835,0.3322,17.3935,49925978341.43311
109,0.01635,0.02658,0.01767,16.56655,30.45733,median_nonzero,0,6,100,0.07239,3.02174,1.86645,-4.29052,0.062,0.05599,3.64371,49761667259.00924
85,0.04655,0.01194,0.04031,15.67332,25.79185,median_nonzero,0,5,70,0.04986,4.40123,1.59538,-2.67359,0.18164,0.24992,17.34399,49689003629.99231
47,0.02098,0.04075,0.03782,15.55536,32.29582,median_nonzero,0,3,83,0.01948,12.34502,1.04177,0.33878,0.14739,0.19427,11.00128,49223705718.20563
34,0.03978,0.0318,0.01473,15.85221,31.55347,median_nonzero,0,2,57,0.08865,10.90601,1.48283,-5.12827,0.14013,0.21515,15.41949,48325455497.66277
199,0.02527,0.05565,0.01092,15.6571,32.36753,median_nonzero,0,15,109,0.01843,3.25682,1.64551,-4.7514,0.06952,0.08519,10.26505,46622219831.10489
83,0.03799,0.01226,0.03143,15.98301,22.72222,median_nonzero,0,1,86,0.11041,6.60235,1.67656,-2.52187,0.15509,0.28093,16.72939,46193886803.47844
31,0.02928,0.06707,0.0264,15.05982,28.56,median_nonzero,0,4,60,0.04937,11.97219,1.71255,-5.76869,0.18824,0.2719,16.75666,45316942240.01335
90,0.03457,0.02139,0.02758,16.70019,26.82675,median_nonzero,0,2,66,0.03803,3.44629,1.98888,-1.81582,0.12091,0.12504,18.42818,44954111555.75134
73,0.04605,0.0185,0.02763,16.13627,24.8459,median_nonzero,0,2,83,0.05645,4.46773,1.6825,-3.18208,0.14792,0.25673,18.20974,44947254745.07885
2,0.07897,0.08903,0.02861,15.08396,18.45178,median_nonzero,0,9,64,0.22674,4.03714,0.14099,-2.71096,0.103,0.27915,14.23169,41601276241.04864
53,0.03235,0.02349,0.03951,15.95725,22.26604,median_nonzero,0,1,93,0.15169,12.99413,1.42028,-5.5542,0.0836,0.31899,15.06984,41355609106.63645
11,0.03432,0.03714,0.01093,15.18938,25.52193,median_nonzero,0,9,55,0.24969,12.88858,0.17648,-6.62324,0.15101,0.33398,2.24283,41066315436.35143
245,0.01113,0.01896,0.01831,17.56423,39.95991,median_nonzero,0,2,115,0.09672,6.18687,1.89492,-4.39266,0.05092,0.01884,6.58464,40156167721.76218
66,0.02228,0.0162,0.03002,16.56006,24.51538,median_nonzero,0,1,74,0.03558,5.0734,1.80239,-2.33738,0.15495,0.26373,18.81166,39765269938.85257
146,0.08967,0.03105,0.01339,15.80845,31.93487,median_nonzero,0,3,98,0.0266,5.26683,1.62233,-4.80489,0.11312,0.11333,5.68388,38971813229.77563
27,0.02662,0.04643,0.02252,15.76003,31.911,median_nonzero,0,3,60,0.30462,7.6612,1.56788,-3.96712,0.12128,0.32351,14.90234,38860699837.56698
57,0.02458,0.02348,0.03586,15.98732,21.59252,median_nonzero,0,14,81,0.11991,11.20193,1.54108,-5.62981,0.07221,0.34649,12.75434,38435152625.78413
45,0.03245,0.04962,0.02298,16.16868,34.15982,median_nonzero,0,5,105,0.05593,11.71171,1.82118,-6.56539,0.1066,0.22984,14.16406,38247467211.57825
63,0.03433,0.0209,0.04302,16.17263,26.28586,median_nonzero,0,11,80,0.06687,3.74557,1.31693,-2.41573,0.09373,0.33376,13.31562,37283957005.02842
77,0.02726,0.07926,0.02808,16.26778,20.7957,median_nonzero,0,4,85,0.05224,3.70312,1.91228,-2.83303,0.14265,0.21889,18.5167,36711130514.18697
39,0.02801,0.04038,0.02447,15.54688,29.32282,median_nonzero,0,7,110,0.17431,8.70539,1.26021,-3.28706,0.26956,0.27746,17.59913,36681098979.18577
56,0.04361,0.01361,0.02435,16.7916,17.62858,median_nonzero,0,3,102,0.10001,12.55344,1.11225,-3.56992,0.05378,0.32767,14.63665,36673004788.99696
30,0.01655,0.01928,0.01429,16.51634,35.98801,median_nonzero,0,5,69,0.01064,10.88381,1.37168,-6.13135,0.24372,0.18212,17.87231,36234908609.99781
21,0.04459,0.01142,0.01662,16.12161,26.30361,median_nonzero,0,8,67,0.07527,12.54303,1.38456,-4.46313,0.11935,0.31367,13.52091,36132799016.39833
32,0.02962,0.0674,0.02112,15.76985,28.7318,median_nonzero,0,4,60,0.04034,11.90552,1.74279,-5.82831,0.17831,0.3104,16.97628,35621194963.95668
80,0.0297,0.02117,0.03392,17.08868,25.48256,median_nonzero,0,2,75,0.01736,7.67745,1.82845,-2.20473,0.11537,0.25457,16.15807,35580161573.48771
43,0.03622,0.02775,0.01369,16.80803,32.99751,median_nonzero,0,1,107,0.06919,11.39256,1.50484,-4.29242,0.10228,0.24677,12.1705,35575810547.77671
35,0.01995,0.01723,0.05627,16.3413,32.88872,median_nonzero,0,6,64,0.12605,10.13615,1.88133,-3.41124,0.21764,0.23631,19.62873,34265587239.55207
16,0.04722,0.01148,0.01754,16.13183,26.14409,median_nonzero,0,8,64,0.10168,12.94526,1.3716,-3.86072,0.12431,0.31053,12.60056,33540972730.68506
18,0.05984,0.06347,0.02883,16.72196,15.0707,median_nonzero,0,12,64,0.29076,5.80792,0.24923,-5.65227,0.05817,0.2571,8.11933,32075693858.1726
10,0.03423,0.04433,0.01192,15.93187,24.2004,median_nonzero,0,9,55,0.25319,12.51483,0.11859,-6.4279,0.16142,0.34941,1.79419,31733874881.41637
5,0.09195,0.0572,0.05311,15.354,30.80284,median_nonzero,0,11,60,0.02055,6.41548,0.99765,-1.10502,0.4379,0.03,15.9423,30655755041.20139
106,0.01732,0.02219,0.02041,18.5115,29.66523,median_nonzero,0,7,95,0.07232,3.88091,1.94326,-3.82153,0.06906,0.01981,2.84849,28081986761.57194
48,0.0436,0.01485,0.01973,17.07213,35.12818,median_nonzero,0,6,101,0.04675,9.72194,1.5688,-5.96559,0.23306,0.27874,9.29674,26452050434.95973
23,0.02471,0.02473,0.02973,17.88531,22.90392,median_nonzero,0,6,74,0.02323,11.4604,1.81383,-6.08778,0.08993,0.26702,14.67611,26139350892.15273
12,0.03258,0.02752,0.01194,17.40942,15.1993,median_nonzero,0,9,72,0.34889,10.33541,0.14805,-6.94821,0.1405,0.34552,6.6617,25783906249.60595
110,0.01804,0.05925,0.02509,17.93245,31.98323,median_nonzero,0,7,91,0.27648,3.83718,1.99567,-3.23437,0.05239,0.02789,2.14868,25506486247.91502
26,0.01155,0.01725,0.02935,17.27804,30.54327,median_nonzero,0,3,67,0.18823,9.17322,1.96046,-4.68019,0.24291,0.23073,19.8924,25211329610.92711
19,0.08552,0.04685,0.01888,15.12182,30.00767,median_nonzero,0,17,97,0.18823,3.273,0.75422,-3.80295,0.18179,0.32676,4.12177,24814922546.16187
14,0.09956,0.05928,0.02606,15.26084,28.23944,median_nonzero,0,7,55,0.29534,6.32883,0.37742,-2.9135,0.16166,0.2899,13.80738,24778809628.74707
46,0.06053,0.03044,0.01054,17.55712,31.33922,median_nonzero,0,1,92,0.09089,10.60808,1.68681,-4.90225,0.16776,0.30003,12.83506,23644703732.71822
20,0.04733,0.09712,0.04276,16.49522,23.98165,median_nonzero,0,10,59,0.11105,8.84023,0.50385,-2.06092,0.31877,0.26122,11.64259,22652754544.57383
55,0.04991,0.03643,0.03277,16.3815,25.10599,median_nonzero,0,20,115,0.16365,12.05856,1.2934,-4.80897,0.11703,0.34189,15.6689,22310142825.33531
13,0.01024,0.02525,0.02183,17.03148,23.3509,median_nonzero,0,12,69,0.21761,3.44015,0.43952,-4.7909,0.27386,0.28886,13.21702,22005191897.80863
70,0.01986,0.01343,0.04315,15.82655,27.51799,median_nonzero,0,16,78,0.02901,5.52247,1.77001,-0.59717,0.42516,0.26605,17.226,21826833128.87873
37,0.01571,0.03135,0.03274,19.30716,25.0074,median_nonzero,0,1,62,0.0313,11.25334,1.4871,-5.11231,0.072,0.24779,18.74476,19117602256.01993
25,0.02324,0.02246,0.01626,18.76801,34.19696,median_nonzero,0,1,78,0.22715,10.72065,1.90869,-5.50098,0.08489,0.29284,17.78196,18166081884.29061
78,0.0419,0.01358,0.03779,19.48029,23.10269,median_nonzero,0,2,80,0.08523,3.11495,1.71485,-3.08012,0.12985,0.27206,19.17898,16408707975.97142
17,0.02205,0.08566,0.04543,18.95044,20.09261,median_nonzero,0,4,76,0.21252,11.29446,0.6145,-2.07047,0.19481,0.13042,6.10945,15603396259.71654
15,0.03793,0.03711,0.01024,18.32649,21.19212,median_nonzero,0,14,80,0.21788,9.98655,0.35823,-5.43998,0.28565,0.29692,1.95347,14269991520.39625
7,0.07449,0.07748,0.03314,18.11373,17.18883,median_nonzero,0,15,71,0.06569,9.64482,1.14552,0.3567,0.05103,0.19052,4.01179,13708665642.53461
82,0.03595,0.01609,0.02827,20.57122,24.54853,median_nonzero,0,2,77,0.03786,5.87815,1.77576,-1.72927,0.13787,0.266,15.86941,12342259579.91275
36,0.0401,0.04242,0.01884,20.65025,29.87661,median_nonzero,0,2,67,0.03889,9.34155,1.99038,-4.18298,0.16572,0.15777,11.63228,12011442687.37232
68,0.03669,0.011,0.05065,21.17661,25.56866,median_nonzero,0,3,76,0.02272,6.14002,1.8576,-1.59326,0.13182,0.29191,18.14321,10402620824.89738
4,0.07554,0.05361,0.06489,21.08209,34.97647,median_nonzero,0,1,90,0.14896,4.5344,1.16737,-2.57396,0.21819,0.01462,16.08064,10382053612.46991
87,0.04946,0.01014,0.03679,21.56232,25.19699,median_nonzero,0,3,78,0.02702,4.17835,1.92995,-2.11487,0.16524,0.2029,19.98455,10049812619.50312
1,0.06782,0.07457,0.06431,19.94501,21.0732,median_nonzero,0,14,90,0.17963,4.75336,0.70913,-3.43869,0.0816,0.22109,7.87511,9210293208.19468
0,0.01676,0.07109,0.02212,21.18888,38.72478,median_nonzero,0,3,81,0.32422,11.70684,0.96459,-0.37674,0.21911,0.10778,18.82376,7735995900.10172
38,0.05186,0.0526,0.01398,22.41133,26.95649,median_nonzero,0,5,58,0.08233,10.39631,1.14677,-6.92316,0.19764,0.20969,16.04628,6561977182.6009
88,0.0391,0.01728,0.02267,23.77226,19.28977,median_nonzero,0,3,68,0.09015,4.84979,1.62761,-2.99094,0.13881,0.24462,14.96996,6266926851.73976
3,0.05681,0.09002,0.04704,21.85767,18.37803,median_nonzero,0,6,99,0.13908,8.23131,1.60975,-1.38015,0.38958,0.17261,19.11793,5835882171.28
29,0.01662,0.03151,0.01992,24.85526,28.00603,median_nonzero,0,2,84,0.05851,11.99659,1.61683,-5.18934,0.20973,0.06872,18.3117,5117610958.1973
9,0.06576,0.03461,0.02429,22.77421,38.03451,median_nonzero,0,18,87,0.25306,4.28471,1.75088,-0.66232,0.10236,0.0168,16.69668,4542827673.34718
40,0.04145,0.02097,0.06047,23.93078,37.29681,median_nonzero,0,3,96,0.12987,12.26158,1.65187,-6.11124,0.31613,0.20163,15.34186,4349004621.00188
6,0.08202,0.09724,0.036,19.98808,33.12499,median_nonzero,0,19,63,0.26602,8.20445,0.60499,-1.11718,0.3963,0.24521,10.11758,3979263131.71317
8,0.04881,0.01174,0.03684,24.6055,27.28716,median_nonzero,0,5,109,0.15825,7.29079,0.89524,-4.59073,0.37273,0.21885,10.39271,3728410789.97528
