,Hunger,Potter,Twilight,Mockingbird,Gatsby
669,0    True,FALSE,FALSE,FALSE,FALSE
669,1    True,FALSE,FALSE,FALSE,FALSE
669,2   False,TRUE,FALSE,FALSE,FALSE
669,3   False,TRUE,FALSE,FALSE,FALSE
669,4   False,TRUE,FALSE,FALSE,TRUE
669,5   False,FALSE,FALSE,TRUE,FALSE
669,6   False,TRUE,FALSE,FALSE,FALSE
669,7   False,TRUE,TRUE,TRUE,FALSE
669,8   False,TRUE,FALSE,TRUE,TRUE
669,9   False,TRUE,FALSE,FALSE,FALSE
670,0   False,TRUE,FALSE,FALSE,FALSE
670,1   False,TRUE,FALSE,FALSE,FALSE
670,2   False,TRUE,FALSE,FALSE,FALSE
670,3   False,TRUE,FALSE,FALSE,FALSE
670,4    True,TRUE,FALSE,TRUE,FALSE
670,5    True,FALSE,FALSE,FALSE,FALSE
670,6   False,TRUE,FALSE,FALSE,FALSE
670,7   False,FALSE,TRUE,FALSE,FALSE
670,8   False,FALSE,TRUE,FALSE,FALSE
670,9   False,TRUE,FALSE,FALSE,FALSE
671,0    True,TRUE,FALSE,FALSE,FALSE
671,1    True,FALSE,FALSE,FALSE,FALSE
671,2   False,TRUE,FALSE,TRUE,TRUE
671,3   False,FALSE,FALSE,TRUE,TRUE
671,4   False,FALSE,FALSE,TRUE,FALSE
671,5   False,TRUE,FALSE,TRUE,FALSE
671,6   False,FALSE,FALSE,TRUE,FALSE
671,7   False,TRUE,FALSE,FALSE,FALSE
671,8   False,FALSE,FALSE,FALSE,TRUE
671,9   False,FALSE,FALSE,TRUE,FALSE
672,0    True,FALSE,FALSE,FALSE,FALSE
672,1   False,FALSE,FALSE,FALSE,TRUE
672,2    True,FALSE,TRUE,FALSE,FALSE
672,3   False,TRUE,FALSE,FALSE,FALSE
672,4   False,FALSE,FALSE,TRUE,FALSE
672,5   False,FALSE,TRUE,FALSE,FALSE
672,6   False,TRUE,FALSE,TRUE,FALSE
672,7   False,FALSE,TRUE,FALSE,FALSE
672,8   False,FALSE,TRUE,TRUE,FALSE
672,9    True,TRUE,FALSE,TRUE,FALSE
673,0    True,FALSE,FALSE,FALSE,FALSE
673,1   False,FALSE,FALSE,TRUE,TRUE
673,2    True,TRUE,FALSE,FALSE,FALSE
673,3   False,TRUE,FALSE,FALSE,FALSE
673,4    True,TRUE,FALSE,FALSE,FALSE
673,5   False,FALSE,FALSE,TRUE,FALSE
673,6   False,FALSE,FALSE,FALSE,TRUE
673,7    True,FALSE,FALSE,FALSE,FALSE
673,8    True,FALSE,FALSE,FALSE,FALSE
673,9   False,FALSE,FALSE,TRUE,FALSE
674,0   False,FALSE,TRUE,FALSE,TRUE
674,1    True,FALSE,FALSE,FALSE,FALSE
674,2    True,FALSE,FALSE,FALSE,FALSE
674,3    True,FALSE,FALSE,FALSE,FALSE
674,4   False,TRUE,FALSE,FALSE,FALSE
674,5   False,FALSE,FALSE,TRUE,TRUE
674,6   False,TRUE,TRUE,FALSE,FALSE
674,7    True,FALSE,FALSE,FALSE,FALSE
674,8    True,FALSE,FALSE,FALSE,FALSE
674,9   False,TRUE,TRUE,FALSE,FALSE
675,0   False,FALSE,FALSE,FALSE,TRUE
675,1   False,TRUE,FALSE,FALSE,FALSE
675,2   False,TRUE,TRUE,FALSE,FALSE
675,3   False,TRUE,FALSE,TRUE,TRUE
675,4   False,FALSE,FALSE,TRUE,FALSE
675,5    True,FALSE,FALSE,FALSE,FALSE
675,6   False,TRUE,FALSE,TRUE,TRUE
675,7   False,FALSE,FALSE,TRUE,FALSE
675,8   False,TRUE,FALSE,FALSE,FALSE
675,9    True,FALSE,FALSE,TRUE,FALSE
676,0   False,FALSE,TRUE,TRUE,TRUE
676,1    True,FALSE,FALSE,FALSE,FALSE
676,2    True,FALSE,FALSE,FALSE,FALSE
676,3   False,TRUE,FALSE,FALSE,FALSE
676,4    True,FALSE,FALSE,FALSE,FALSE
676,5   False,TRUE,TRUE,FALSE,FALSE
676,6    True,FALSE,FALSE,FALSE,FALSE
676,7   False,TRUE,FALSE,TRUE,TRUE
676,8    True,TRUE,FALSE,TRUE,FALSE
676,9    True,FALSE,FALSE,FALSE,FALSE
677,0   False,FALSE,FALSE,TRUE,FALSE
677,1    True,FALSE,TRUE,FALSE,FALSE
677,2    True,FALSE,FALSE,TRUE,TRUE
677,3   False,FALSE,TRUE,FALSE,FALSE
677,4    True,TRUE,TRUE,FALSE,FALSE
677,5   False,TRUE,FALSE,FALSE,FALSE
677,6    True,FALSE,FALSE,FALSE,FALSE
677,7   False,TRUE,FALSE,FALSE,FALSE
677,8   False,TRUE,FALSE,FALSE,FALSE
677,9   False,TRUE,FALSE,FALSE,FALSE
678,0    True,FALSE,FALSE,FALSE,FALSE
678,1    True,FALSE,FALSE,FALSE,FALSE
678,2   False,FALSE,TRUE,FALSE,FALSE
678,3    True,FALSE,FALSE,FALSE,FALSE
678,4    True,FALSE,FALSE,FALSE,FALSE
678,5   False,FALSE,FALSE,FALSE,TRUE
678,6   False,TRUE,FALSE,TRUE,TRUE
678,7   False,TRUE,FALSE,TRUE,TRUE
678,8   False,FALSE,FALSE,TRUE,FALSE
678,9   False,FALSE,FALSE,FALSE,TRUE
679,0   False,TRUE,FALSE,TRUE,FALSE
679,1   False,FALSE,FALSE,FALSE,TRUE
679,2   False,FALSE,FALSE,TRUE,FALSE
679,3    True,FALSE,FALSE,FALSE,FALSE
679,4   False,FALSE,FALSE,TRUE,FALSE
679,5    True,FALSE,FALSE,FALSE,FALSE
679,6   False,FALSE,FALSE,TRUE,FALSE
679,7   False,FALSE,FALSE,TRUE,FALSE
679,8    True,FALSE,FALSE,FALSE,FALSE
679,9   False,FALSE,FALSE,TRUE,FALSE
680,0   False,TRUE,FALSE,FALSE,FALSE
680,1    True,FALSE,FALSE,FALSE,FALSE
680,2    True,FALSE,FALSE,FALSE,FALSE
680,3   False,TRUE,FALSE,FALSE,FALSE
680,4   False,TRUE,FALSE,TRUE,FALSE
680,5   False,FALSE,FALSE,TRUE,TRUE
680,6    True,TRUE,FALSE,FALSE,FALSE
680,7    True,FALSE,FALSE,FALSE,FALSE
680,8   False,FALSE,FALSE,TRUE,FALSE
680,9    True,FALSE,FALSE,FALSE,FALSE
681,0    True,FALSE,FALSE,FALSE,FALSE
681,1   False,TRUE,FALSE,TRUE,FALSE
681,2    True,FALSE,FALSE,FALSE,FALSE
681,3   False,TRUE,FALSE,FALSE,FALSE
681,4   False,FALSE,TRUE,FALSE,FALSE
681,5    True,FALSE,FALSE,FALSE,FALSE
681,6    True,TRUE,FALSE,TRUE,FALSE
681,7    True,TRUE,FALSE,FALSE,FALSE
681,8   False,FALSE,FALSE,FALSE,TRUE
681,9   False,TRUE,FALSE,FALSE,FALSE
682,0    True,FALSE,FALSE,FALSE,FALSE
682,1    True,TRUE,TRUE,FALSE,FALSE
682,2   False,FALSE,FALSE,FALSE,TRUE
682,3    True,FALSE,FALSE,FALSE,FALSE
682,4   False,FALSE,FALSE,TRUE,TRUE
682,5    True,FALSE,FALSE,FALSE,FALSE
682,6   False,FALSE,FALSE,TRUE,FALSE
682,7   False,FALSE,FALSE,TRUE,FALSE
682,8    True,TRUE,TRUE,FALSE,FALSE
682,9   False,FALSE,FALSE,TRUE,TRUE
683,0    True,TRUE,FALSE,FALSE,FALSE
683,1    True,FALSE,FALSE,FALSE,FALSE
683,2   False,TRUE,FALSE,FALSE,FALSE
683,3   False,FALSE,FALSE,TRUE,FALSE
683,4   False,TRUE,FALSE,FALSE,FALSE
683,5   False,FALSE,TRUE,FALSE,FALSE
683,6   False,TRUE,TRUE,FALSE,FALSE
683,7    True,TRUE,FALSE,FALSE,FALSE
683,8   False,TRUE,TRUE,FALSE,FALSE
683,9    True,FALSE,FALSE,FALSE,FALSE
684,0    True,FALSE,FALSE,FALSE,FALSE
684,1    True,FALSE,FALSE,FALSE,FALSE
684,2   False,FALSE,FALSE,TRUE,FALSE
684,3   False,FALSE,TRUE,TRUE,FALSE
684,4    True,FALSE,FALSE,FALSE,FALSE
684,5   False,FALSE,TRUE,FALSE,FALSE
684,6   False,FALSE,FALSE,TRUE,FALSE
684,7    True,FALSE,FALSE,FALSE,FALSE
684,8    True,TRUE,FALSE,TRUE,FALSE
684,9   False,TRUE,TRUE,FALSE,FALSE
685,0    True,FALSE,TRUE,FALSE,FALSE
685,1   False,TRUE,FALSE,FALSE,FALSE
685,2   False,FALSE,FALSE,TRUE,TRUE
685,3    True,FALSE,TRUE,FALSE,FALSE
685,4    True,FALSE,FALSE,FALSE,FALSE
685,5   False,TRUE,FALSE,FALSE,FALSE
685,6    True,FALSE,FALSE,FALSE,FALSE
685,7   False,FALSE,FALSE,FALSE,TRUE
685,8   False,FALSE,FALSE,TRUE,FALSE
685,9   False,FALSE,FALSE,TRUE,FALSE
686,0    True,FALSE,FALSE,FALSE,FALSE
686,1    True,FALSE,TRUE,FALSE,FALSE
686,2   False,TRUE,FALSE,FALSE,FALSE
686,3    True,FALSE,FALSE,FALSE,FALSE
686,4   False,TRUE,FALSE,FALSE,FALSE
686,5    True,FALSE,FALSE,FALSE,FALSE
686,6    True,FALSE,FALSE,FALSE,FALSE
686,7   False,TRUE,FALSE,FALSE,FALSE
686,8   False,TRUE,FALSE,FALSE,FALSE
686,9   False,FALSE,FALSE,TRUE,TRUE
687,0   False,FALSE,TRUE,FALSE,FALSE
687,1    True,FALSE,TRUE,FALSE,FALSE
687,2   False,FALSE,TRUE,FALSE,FALSE
687,3    True,FALSE,FALSE,FALSE,FALSE
687,4    True,FALSE,FALSE,FALSE,FALSE
687,5    True,TRUE,FALSE,FALSE,TRUE
687,6   False,TRUE,FALSE,FALSE,FALSE
687,7   False,TRUE,FALSE,FALSE,FALSE
687,8    True,FALSE,FALSE,FALSE,FALSE
687,9   False,FALSE,FALSE,TRUE,TRUE
688,0   False,FALSE,FALSE,TRUE,FALSE
688,1    True,TRUE,TRUE,FALSE,FALSE
688,2    True,FALSE,FALSE,FALSE,FALSE
688,3    True,FALSE,TRUE,TRUE,FALSE
688,4    True,FALSE,FALSE,FALSE,FALSE
688,5    True,FALSE,FALSE,FALSE,FALSE
688,6   False,TRUE,FALSE,FALSE,FALSE
688,7   False,TRUE,FALSE,TRUE,FALSE
688,8    True,FALSE,FALSE,FALSE,FALSE
688,9    True,FALSE,FALSE,FALSE,FALSE
689,0   False,FALSE,FALSE,TRUE,FALSE
689,1   False,FALSE,FALSE,FALSE,TRUE
689,2   False,TRUE,TRUE,TRUE,FALSE
689,3   False,FALSE,FALSE,FALSE,TRUE
689,4   False,FALSE,FALSE,TRUE,FALSE
689,5    True,FALSE,FALSE,FALSE,FALSE
689,6    True,FALSE,FALSE,FALSE,FALSE
689,7    True,FALSE,FALSE,FALSE,FALSE
689,8    True,FALSE,FALSE,FALSE,FALSE
689,9   False,FALSE,FALSE,TRUE,FALSE
690,0   False,FALSE,FALSE,TRUE,FALSE
690,1    True,FALSE,FALSE,FALSE,FALSE
690,2    True,FALSE,FALSE,FALSE,FALSE
690,3   False,TRUE,FALSE,FALSE,FALSE
690,4    True,FALSE,TRUE,FALSE,FALSE
690,5    True,TRUE,FALSE,TRUE,FALSE
690,6    True,FALSE,FALSE,FALSE,FALSE
690,7   False,FALSE,FALSE,TRUE,FALSE
690,8   False,FALSE,FALSE,TRUE,FALSE
690,9    True,TRUE,FALSE,TRUE,FALSE
691,0    True,FALSE,FALSE,FALSE,FALSE
691,1    True,FALSE,FALSE,FALSE,FALSE
691,2    True,FALSE,FALSE,FALSE,FALSE
691,3   False,TRUE,TRUE,FALSE,FALSE
691,4    True,FALSE,FALSE,FALSE,FALSE
691,5    True,TRUE,FALSE,FALSE,FALSE
691,6   False,FALSE,FALSE,TRUE,FALSE
691,7   False,TRUE,FALSE,FALSE,FALSE
691,8   False,TRUE,FALSE,TRUE,FALSE
691,9    True,FALSE,FALSE,FALSE,FALSE
692,0    True,TRUE,TRUE,TRUE,FALSE
692,1   False,TRUE,FALSE,FALSE,TRUE
692,2   False,TRUE,TRUE,TRUE,FALSE
692,3   False,FALSE,TRUE,FALSE,FALSE
692,4   False,FALSE,FALSE,TRUE,FALSE
692,5    True,FALSE,FALSE,FALSE,FALSE
692,6   False,TRUE,FALSE,FALSE,FALSE
692,7   False,TRUE,FALSE,FALSE,FALSE
692,8    True,TRUE,TRUE,FALSE,FALSE
692,9   False,TRUE,TRUE,FALSE,FALSE
693,0   False,FALSE,FALSE,TRUE,TRUE
693,1   False,FALSE,FALSE,TRUE,FALSE
693,2    True,FALSE,FALSE,FALSE,FALSE
693,3    True,FALSE,FALSE,FALSE,FALSE
693,4    True,FALSE,FALSE,FALSE,FALSE
693,5    True,FALSE,FALSE,FALSE,FALSE
693,6    True,FALSE,FALSE,FALSE,FALSE
693,7    True,FALSE,FALSE,TRUE,FALSE
693,8    True,FALSE,FALSE,FALSE,FALSE
693,9    True,FALSE,FALSE,TRUE,TRUE
694,0   False,FALSE,FALSE,TRUE,FALSE
694,1    True,FALSE,TRUE,FALSE,FALSE
694,2   False,FALSE,FALSE,TRUE,FALSE
694,3   False,FALSE,FALSE,TRUE,FALSE
694,4    True,FALSE,FALSE,FALSE,FALSE
694,5    True,FALSE,FALSE,FALSE,FALSE
694,6    True,FALSE,FALSE,FALSE,FALSE
694,7    True,FALSE,FALSE,FALSE,FALSE
694,8   False,TRUE,FALSE,TRUE,FALSE
694,9    True,FALSE,FALSE,FALSE,FALSE
695,0    True,TRUE,FALSE,TRUE,FALSE
695,1   False,FALSE,TRUE,TRUE,FALSE
695,2    True,FALSE,FALSE,FALSE,FALSE
695,3   False,TRUE,FALSE,FALSE,FALSE
695,4   False,TRUE,FALSE,FALSE,FALSE
695,5    True,FALSE,FALSE,FALSE,FALSE
695,6   False,TRUE,FALSE,FALSE,FALSE
695,7   False,FALSE,FALSE,TRUE,FALSE
695,8    True,FALSE,FALSE,FALSE,FALSE
695,9   False,FALSE,FALSE,TRUE,TRUE
696,0    True,TRUE,TRUE,FALSE,FALSE
696,1    True,FALSE,FALSE,FALSE,FALSE
696,2   False,FALSE,FALSE,TRUE,FALSE
696,3   False,FALSE,FALSE,FALSE,TRUE
696,4   False,TRUE,TRUE,FALSE,FALSE
696,5    True,FALSE,FALSE,FALSE,FALSE
696,6    True,FALSE,FALSE,FALSE,FALSE
696,7   False,FALSE,FALSE,TRUE,FALSE
696,8   False,TRUE,TRUE,FALSE,TRUE
696,9    True,TRUE,FALSE,FALSE,FALSE
697,0   False,FALSE,TRUE,FALSE,FALSE
697,1    True,FALSE,FALSE,FALSE,FALSE
697,2    True,FALSE,FALSE,FALSE,FALSE
697,3   False,FALSE,TRUE,FALSE,FALSE
697,4   False,TRUE,FALSE,FALSE,FALSE
697,5   False,TRUE,TRUE,FALSE,FALSE
697,6    True,FALSE,FALSE,FALSE,FALSE
697,7   False,FALSE,FALSE,TRUE,FALSE
697,8   False,TRUE,FALSE,FALSE,FALSE
697,9   False,TRUE,FALSE,TRUE,FALSE
698,0    True,FALSE,FALSE,FALSE,FALSE
698,1   False,FALSE,FALSE,FALSE,TRUE
698,2   False,TRUE,FALSE,TRUE,FALSE
698,3    True,TRUE,FALSE,FALSE,FALSE
698,4    True,FALSE,FALSE,FALSE,FALSE
698,5   False,TRUE,FALSE,TRUE,TRUE
698,6    True,TRUE,FALSE,FALSE,FALSE
698,7   False,TRUE,FALSE,FALSE,FALSE
698,8    True,FALSE,FALSE,FALSE,FALSE
698,9   False,TRUE,FALSE,FALSE,FALSE
699,0    True,FALSE,FALSE,FALSE,FALSE
699,1    True,FALSE,FALSE,FALSE,FALSE
699,2   False,TRUE,FALSE,FALSE,TRUE
699,3    True,TRUE,FALSE,FALSE,FALSE
699,4   False,TRUE,TRUE,TRUE,FALSE
699,5   False,FALSE,FALSE,TRUE,FALSE
699,6    True,TRUE,FALSE,TRUE,FALSE
699,7   False,TRUE,FALSE,FALSE,FALSE
699,8   False,FALSE,FALSE,TRUE,TRUE
699,9   False,TRUE,FALSE,FALSE,FALSE
700,0    True,FALSE,FALSE,FALSE,FALSE
700,1    True,TRUE,TRUE,TRUE,FALSE
700,2    True,TRUE,FALSE,FALSE,FALSE
700,3   False,TRUE,FALSE,FALSE,TRUE
700,4    True,FALSE,FALSE,FALSE,FALSE
700,5   False,TRUE,FALSE,FALSE,FALSE
700,6   False,TRUE,TRUE,FALSE,FALSE
700,7   False,FALSE,TRUE,FALSE,FALSE
700,8    True,FALSE,FALSE,FALSE,FALSE
700,9   False,TRUE,FALSE,FALSE,FALSE
701,0    True,FALSE,FALSE,FALSE,FALSE
701,1    True,TRUE,TRUE,FALSE,FALSE
701,2    True,TRUE,FALSE,TRUE,FALSE
701,3    True,FALSE,FALSE,FALSE,FALSE
701,4    True,FALSE,FALSE,FALSE,FALSE
701,5    True,TRUE,FALSE,FALSE,FALSE
701,6    True,FALSE,FALSE,FALSE,FALSE
701,7   False,FALSE,FALSE,TRUE,TRUE
701,8   False,TRUE,FALSE,FALSE,FALSE
701,9    True,FALSE,FALSE,FALSE,FALSE
702,0    True,TRUE,FALSE,FALSE,FALSE
702,1   False,FALSE,TRUE,FALSE,FALSE
702,2    True,FALSE,FALSE,FALSE,FALSE
702,3   False,FALSE,FALSE,TRUE,FALSE
702,4   False,TRUE,FALSE,TRUE,TRUE
702,5   False,FALSE,FALSE,TRUE,FALSE
702,6   False,FALSE,FALSE,FALSE,TRUE
702,7   False,TRUE,FALSE,FALSE,FALSE
702,8    True,TRUE,TRUE,FALSE,FALSE
702,9   False,FALSE,FALSE,TRUE,FALSE
703,0   False,FALSE,FALSE,TRUE,FALSE
703,1    True,FALSE,FALSE,TRUE,FALSE
703,2    True,FALSE,FALSE,FALSE,FALSE
703,3   False,TRUE,TRUE,FALSE,FALSE
703,4    True,FALSE,FALSE,TRUE,FALSE
703,5    True,FALSE,FALSE,TRUE,FALSE
703,6   False,FALSE,FALSE,FALSE,TRUE
703,7   False,TRUE,TRUE,FALSE,FALSE
703,8    True,FALSE,FALSE,FALSE,FALSE
703,9   False,TRUE,FALSE,FALSE,FALSE
704,0    True,FALSE,FALSE,FALSE,FALSE
704,1   False,TRUE,TRUE,FALSE,TRUE
704,2   False,FALSE,FALSE,TRUE,FALSE
704,3   False,TRUE,FALSE,TRUE,FALSE
704,4    True,FALSE,TRUE,FALSE,FALSE
704,5    True,FALSE,FALSE,FALSE,FALSE
704,6   False,FALSE,FALSE,TRUE,FALSE
704,7   False,TRUE,TRUE,FALSE,TRUE
704,8    True,TRUE,TRUE,TRUE,FALSE
704,9    True,FALSE,FALSE,FALSE,FALSE
705,0    True,FALSE,FALSE,FALSE,FALSE
705,1    True,FALSE,FALSE,FALSE,FALSE
705,2    True,FALSE,FALSE,FALSE,FALSE
705,3    True,FALSE,FALSE,FALSE,FALSE
705,4    True,FALSE,FALSE,FALSE,FALSE
705,5   False,TRUE,FALSE,FALSE,FALSE
705,6    True,FALSE,FALSE,FALSE,FALSE
705,7   False,FALSE,FALSE,TRUE,TRUE
705,8   False,TRUE,FALSE,FALSE,FALSE
705,9    True,FALSE,FALSE,FALSE,FALSE
706,0    True,FALSE,FALSE,FALSE,FALSE
706,1    True,TRUE,FALSE,TRUE,TRUE
706,2    True,FALSE,FALSE,FALSE,FALSE
706,3   False,FALSE,TRUE,TRUE,FALSE
706,4   False,TRUE,FALSE,TRUE,TRUE
706,5    True,TRUE,FALSE,FALSE,FALSE
706,6    True,FALSE,TRUE,FALSE,FALSE
706,7   False,FALSE,FALSE,TRUE,FALSE
706,8   False,TRUE,TRUE,FALSE,FALSE
706,9    True,FALSE,FALSE,FALSE,FALSE
707,0   False,TRUE,TRUE,FALSE,FALSE
707,1   False,TRUE,TRUE,FALSE,FALSE
707,2    True,FALSE,FALSE,FALSE,FALSE
707,3   False,FALSE,FALSE,TRUE,TRUE
707,4    True,FALSE,FALSE,FALSE,FALSE
707,5   False,FALSE,FALSE,TRUE,FALSE
707,6    True,TRUE,TRUE,TRUE,TRUE
707,7   False,FALSE,FALSE,TRUE,FALSE
707,8   False,FALSE,FALSE,TRUE,FALSE
707,9   False,FALSE,TRUE,FALSE,FALSE
708,0   False,TRUE,FALSE,TRUE,FALSE
708,1    True,FALSE,FALSE,FALSE,FALSE
708,2   False,FALSE,FALSE,FALSE,TRUE
708,3    True,FALSE,FALSE,TRUE,FALSE
708,4    True,FALSE,FALSE,FALSE,FALSE
708,5    True,FALSE,FALSE,FALSE,FALSE
708,6    True,FALSE,FALSE,FALSE,FALSE
708,7   False,TRUE,FALSE,FALSE,FALSE
708,8    True,TRUE,FALSE,TRUE,TRUE
708,9    True,FALSE,FALSE,FALSE,FALSE
709,0    True,FALSE,FALSE,FALSE,FALSE
709,1    True,FALSE,FALSE,FALSE,FALSE
709,2    True,FALSE,FALSE,FALSE,FALSE
709,3    True,FALSE,FALSE,FALSE,FALSE
709,4   False,FALSE,FALSE,TRUE,FALSE
709,5   False,TRUE,FALSE,FALSE,FALSE
709,6    True,FALSE,FALSE,FALSE,FALSE
709,7   False,FALSE,FALSE,TRUE,FALSE
709,8   False,TRUE,FALSE,FALSE,FALSE
709,9    True,FALSE,FALSE,FALSE,FALSE
710,0    True,FALSE,FALSE,TRUE,FALSE
710,1   False,TRUE,FALSE,FALSE,TRUE
710,2    True,TRUE,FALSE,FALSE,FALSE
710,3   False,TRUE,FALSE,TRUE,FALSE
710,4    True,TRUE,FALSE,FALSE,FALSE
710,5   False,FALSE,FALSE,TRUE,TRUE
710,6    True,FALSE,FALSE,FALSE,FALSE
710,7    True,FALSE,FALSE,TRUE,FALSE
710,8    True,TRUE,FALSE,FALSE,TRUE
710,9    True,FALSE,FALSE,FALSE,FALSE
711,0   False,FALSE,FALSE,TRUE,TRUE
711,1    True,FALSE,FALSE,FALSE,FALSE
711,2   False,FALSE,TRUE,FALSE,FALSE
711,3   False,FALSE,FALSE,TRUE,FALSE
711,4   False,TRUE,FALSE,FALSE,FALSE
711,5   False,FALSE,TRUE,FALSE,FALSE
711,6   False,FALSE,TRUE,FALSE,FALSE
711,7   False,FALSE,TRUE,FALSE,FALSE
711,8   False,FALSE,FALSE,TRUE,TRUE
711,9   False,FALSE,FALSE,TRUE,FALSE
712,0   False,FALSE,TRUE,FALSE,FALSE
712,1   False,FALSE,FALSE,TRUE,FALSE
712,2   False,FALSE,FALSE,TRUE,FALSE
712,3    True,FALSE,FALSE,FALSE,FALSE
712,4   False,FALSE,FALSE,TRUE,FALSE
712,5    True,FALSE,FALSE,FALSE,FALSE
712,6   False,TRUE,TRUE,FALSE,FALSE
712,7   False,TRUE,FALSE,TRUE,TRUE
712,8    True,FALSE,FALSE,TRUE,FALSE
712,9    True,FALSE,FALSE,FALSE,FALSE
713,0   False,FALSE,FALSE,TRUE,TRUE
713,1   False,FALSE,FALSE,TRUE,FALSE
713,2   False,FALSE,FALSE,TRUE,FALSE
713,3    True,FALSE,FALSE,FALSE,FALSE
713,4    True,FALSE,FALSE,TRUE,FALSE
713,5   False,FALSE,TRUE,FALSE,FALSE
713,6   False,TRUE,FALSE,FALSE,FALSE
713,7   False,TRUE,TRUE,FALSE,FALSE
713,8    True,FALSE,FALSE,FALSE,FALSE
713,9    True,FALSE,FALSE,FALSE,FALSE
714,0    True,TRUE,FALSE,FALSE,FALSE
714,1   False,FALSE,TRUE,FALSE,FALSE
714,2    True,TRUE,FALSE,FALSE,FALSE
714,3   False,TRUE,TRUE,FALSE,FALSE
714,4   False,FALSE,FALSE,TRUE,FALSE
714,5   False,TRUE,FALSE,FALSE,FALSE
714,6   False,TRUE,FALSE,FALSE,FALSE
714,7   False,FALSE,TRUE,FALSE,FALSE
714,8   False,FALSE,FALSE,FALSE,TRUE
714,9    True,TRUE,FALSE,TRUE,FALSE
715,0    True,FALSE,FALSE,FALSE,FALSE
715,1   False,FALSE,FALSE,FALSE,TRUE
715,2   False,FALSE,FALSE,FALSE,TRUE
715,3   False,TRUE,FALSE,FALSE,FALSE
715,4   False,TRUE,FALSE,FALSE,FALSE
715,5    True,FALSE,FALSE,FALSE,FALSE
715,6   False,TRUE,FALSE,FALSE,TRUE
715,7   False,TRUE,FALSE,FALSE,FALSE
715,8   False,TRUE,FALSE,FALSE,FALSE
715,9   False,TRUE,FALSE,FALSE,FALSE
716,0   False,FALSE,FALSE,TRUE,FALSE
716,1    True,FALSE,FALSE,FALSE,FALSE
716,2   False,FALSE,TRUE,FALSE,FALSE
716,3   False,TRUE,FALSE,FALSE,FALSE
716,4    True,FALSE,FALSE,FALSE,FALSE
716,5   False,FALSE,FALSE,TRUE,FALSE
716,6    True,FALSE,FALSE,FALSE,FALSE
716,7    True,FALSE,FALSE,FALSE,FALSE
716,8    True,FALSE,FALSE,FALSE,FALSE
716,9    True,FALSE,FALSE,TRUE,FALSE
717,0    True,TRUE,FALSE,FALSE,FALSE
717,1    True,FALSE,FALSE,FALSE,FALSE
717,2   False,FALSE,TRUE,TRUE,TRUE
717,3    True,FALSE,FALSE,FALSE,FALSE
717,4    True,FALSE,FALSE,FALSE,FALSE
717,5    True,FALSE,FALSE,FALSE,FALSE
717,6   False,FALSE,FALSE,TRUE,FALSE
717,7   False,TRUE,FALSE,FALSE,FALSE
717,8   False,TRUE,TRUE,TRUE,TRUE
717,9    True,FALSE,FALSE,TRUE,FALSE
718,0    True,FALSE,FALSE,FALSE,FALSE
718,1   False,TRUE,FALSE,FALSE,FALSE
718,2    True,TRUE,FALSE,FALSE,FALSE
718,3   False,FALSE,FALSE,TRUE,FALSE
718,4    True,FALSE,FALSE,FALSE,FALSE
718,5   False,TRUE,FALSE,FALSE,FALSE
718,6    True,FALSE,FALSE,FALSE,FALSE
718,7   False,FALSE,FALSE,TRUE,FALSE
718,8    True,FALSE,TRUE,FALSE,FALSE
718,9    True,FALSE,TRUE,TRUE,FALSE
719,0   False,TRUE,FALSE,FALSE,FALSE
719,1   False,FALSE,FALSE,TRUE,FALSE
719,2   False,TRUE,FALSE,FALSE,FALSE
719,3   False,FALSE,FALSE,TRUE,FALSE
719,4    True,TRUE,TRUE,FALSE,FALSE
719,5   False,TRUE,FALSE,TRUE,FALSE
719,6   False,FALSE,FALSE,TRUE,FALSE
719,7   False,TRUE,FALSE,FALSE,FALSE
719,8   False,TRUE,FALSE,FALSE,FALSE
719,9   False,TRUE,FALSE,FALSE,FALSE
720,0    True,FALSE,FALSE,TRUE,FALSE
720,1   False,FALSE,FALSE,TRUE,FALSE
720,2    True,FALSE,FALSE,FALSE,FALSE
720,3   False,FALSE,FALSE,TRUE,FALSE
720,4   False,TRUE,FALSE,FALSE,FALSE
720,5    True,FALSE,FALSE,FALSE,FALSE
720,6   False,FALSE,FALSE,TRUE,FALSE
720,7    True,FALSE,FALSE,FALSE,FALSE
720,8    True,FALSE,FALSE,FALSE,FALSE
720,9    True,FALSE,FALSE,FALSE,FALSE
721,0   False,TRUE,TRUE,FALSE,FALSE
721,1    True,FALSE,FALSE,FALSE,TRUE
721,2    True,FALSE,FALSE,FALSE,FALSE
721,3   False,TRUE,FALSE,FALSE,FALSE
721,4    True,FALSE,FALSE,FALSE,FALSE
721,5   False,FALSE,TRUE,FALSE,FALSE
721,6   False,TRUE,FALSE,TRUE,FALSE
721,7    True,FALSE,FALSE,FALSE,FALSE
721,8   False,TRUE,TRUE,TRUE,FALSE
721,9    True,TRUE,FALSE,FALSE,FALSE
722,0    True,FALSE,FALSE,FALSE,FALSE
722,1   False,FALSE,FALSE,TRUE,FALSE
722,2    True,FALSE,FALSE,FALSE,FALSE
722,3    True,FALSE,FALSE,FALSE,FALSE
722,4    True,FALSE,FALSE,FALSE,FALSE
722,5   False,FALSE,FALSE,TRUE,FALSE
722,6   False,FALSE,FALSE,FALSE,TRUE
